t,tau1,tau2,q1,q2,X,Y, 
18.5237, 100, -1.50512, -35.6327, -244.827, -1.63633, 0.870607,
18.525, 100, -5.37787, -35.657, -244.798, -1.64465, 0.888692,
18.5262, 100, -8.85814, -35.6808, -244.771, -1.65283, 0.907309,
18.5275, 100, -11.9734, -35.7041, -244.745, -1.66091, 0.926448,
18.5287, 100, -14.7555, -35.7269, -244.72, -1.66895, 0.946097,
18.53, 100, -17.2401, -35.7492, -244.698, -1.677, 0.966238,
18.5312, 100, -19.461, -35.771, -244.676, -1.6851, 0.986857,
18.5325, 100, -21.4517, -35.7923, -244.656, -1.69328, 1.00794,
18.5337, 100, -23.2414, -35.813, -244.638, -1.70157, 1.02946,
18.535, 100, -24.8579, -35.8332, -244.621, -1.71, 1.05143,
18.5362, 100, -26.3249, -35.8529, -244.606, -1.71859, 1.07381,
18.5375, 100, -27.6646, -35.872, -244.593, -1.72734, 1.09661,
18.5387, 100, -28.8956, -35.8907, -244.581, -1.73627, 1.11982,
18.54, 100, -30.0365, -35.9087, -244.571, -1.74539, 1.14343,
18.5412, 100, -31.1026, -35.9263, -244.562, -1.7547, 1.16745,
18.5425, 100, -32.11, -35.9433, -244.555, -1.76419, 1.19186,
18.5437, 100, -33.0725, -35.9598, -244.55, -1.77387, 1.21668,
18.545, 100, -34.0049, -35.9758, -244.546, -1.78373, 1.2419,
18.5462, 100, -34.9206, -35.9912, -244.543, -1.79377, 1.26755,
18.5475, 100, -35.834, -36.0061, -244.542, -1.80397, 1.29361,
18.5487, 100, -36.7587, -36.0204, -244.543, -1.81432, 1.32011,
18.55, 100, -37.7096, -36.0341, -244.545, -1.8248, 1.34706,
18.5512, 100, -38.7006, -36.0473, -244.549, -1.8354, 1.37447,
18.5525, 100, -39.7472, -36.0599, -244.555, -1.84609, 1.40236,
18.5537, 100, -40.8638, -36.072, -244.562, -1.85685, 1.43076,
18.555, 100, -42.066, -36.0834, -244.571, -1.86765, 1.45967,
18.5562, 100, -43.3681, -36.0942, -244.581, -1.87847, 1.48913,
18.5575, 100, -44.7845, -36.1043, -244.594, -1.88926, 1.51917,
18.5587, 100, -46.3276, -36.1138, -244.608, -1.89998, 1.5498,
18.56, 100, -48.0081, -36.1226, -244.624, -1.9106, 1.58106,
18.5612, 100, -49.8324, -36.1307, -244.642, -1.92105, 1.61299,
18.5625, 100, -51.8021, -36.1381, -244.662, -1.93127, 1.64562,
18.5637, 100, -53.9105, -36.1448, -244.684, -1.9412, 1.67898,
18.565, 100, -56.1402, -36.1506, -244.708, -1.95075, 1.71312,
18.5662, 100, -58.459, -36.1556, -244.734, -1.95984, 1.74807,
18.5675, 59.2158, -66.024, -36.1598, -244.762, -1.96835, 1.78387,
18.5687, 37.6573, -70.8755, -36.1632, -244.793, -1.97614, 1.82054,
18.57, 21.3736, -75.0692, -36.1659, -244.826, -1.98305, 1.8581,
18.5712, 10.6188, -78.2453, -36.1678, -244.861, -1.98895, 1.89656,
18.5725, 5.29605, -80.269, -36.169, -244.899, -1.99367, 1.9359,
18.5737, 4.7284, -81.091, -36.1694, -244.938, -1.99705, 1.97611,
18.575, 7.37826, -80.8086, -36.1691, -244.98, -1.99889, 2.01712,
18.5762, 10.5032, -79.7286, -36.1681, -245.023, -1.99903, 2.05886,
18.5775, 9.74885, -78.4444, -36.1665, -245.069, -1.99728, 2.10121,
18.5787, -1.6157, -77.937, -36.1644, -245.116, -1.99351, 2.14404,
18.58, -30.2515, -79.2094, -36.1619, -245.165, -1.98757, 2.18718,
18.5812, -100, -85.5937, -36.1592, -245.214, -1.97941, 2.23044,
18.5825, -100, -82.0762, -36.1564, -245.264, -1.969, 2.27363,
18.5837, -100, -78.7314, -36.1538, -245.314, -1.95637, 2.31657,
18.585, -100, -75.7161, -36.1514, -245.364, -1.94158, 2.35911,
18.5862, -100, -73.1113, -36.1493, -245.413, -1.92471, 2.40109,
18.5875, -100, -70.9235, -36.1476, -245.462, -1.90586, 2.44242,
18.5887, -100, -69.0955, -36.1463, -245.51, -1.88515, 2.48299,
18.59, -100, -67.5229, -36.1456, -245.557, -1.8627, 2.52272,
18.5912, -100, -66.072, -36.1454, -245.603, -1.83861, 2.56157,
18.5925, -100, -64.5942, -36.1458, -245.648, -1.81301, 2.59949,
18.5937, -100, -62.9386, -36.1468, -245.692, -1.786, 2.63645,
18.595, -100, -60.9606, -36.1484, -245.735, -1.75768, 2.67243,
18.5962, -100, -58.5287, -36.1506, -245.777, -1.72817, 2.70741,
18.5975, -100, -55.5289, -36.1535, -245.817, -1.69755, 2.74138,
18.5987, -100, -51.8692, -36.157, -245.857, -1.66593, 2.77432,
18.6, -100, -47.4817, -36.1612, -245.895, -1.6334, 2.80625,
18.6012, -100, -42.3254, -36.166, -245.933, -1.60005, 2.83715,
18.6025, -100, -36.3867, -36.1716, -245.969, -1.56598, 2.86702,
18.6037, -100, -29.6803, -36.1778, -246.004, -1.53129, 2.89588,
18.605, -100, -22.2477, -36.1847, -246.038, -1.49607, 2.92373,
18.6062, -100, -14.1565, -36.1923, -246.07, -1.46041, 2.95059,
18.6075, -100, -5.49557, -36.2006, -246.101, -1.42442, 2.97648,
18.6087, -100, 3.62681, -36.2096, -246.131, -1.38819, 3.00142,
18.61, -100, 13.0903, -36.2194, -246.16, -1.35182, 3.02543,
18.6112, -100, 22.7651, -36.2298, -246.187, -1.31539, 3.04856,
18.6125, -100, 32.5206, -36.241, -246.213, -1.27901, 3.07084,
18.6137, -100, 42.2268, -36.2528, -246.237, -1.24277, 3.09231,
18.615, -100, 51.7639, -36.2654, -246.26, -1.20674, 3.11302,
18.6162, -100, 61.0212, -36.2787, -246.281, -1.17101, 3.13303,
18.6175, -100, 69.9059, -36.2926, -246.301, -1.13566, 3.15239,
18.6187, -100, 78.3391, -36.3073, -246.319, -1.10076, 3.17117,
18.62, -100, 86.2641, -36.3226, -246.335, -1.06637, 3.18942,
18.6212, -100, 93.6393, -36.3386, -246.35, -1.03256, 3.20721,
18.6225, -100, 100, -36.3552, -246.363, -0.999378, 3.22461,
18.6237, -100, 100, -36.3724, -246.374, -0.966869, 3.24169,
18.625, -100, 100, -36.3903, -246.384, -0.935048, 3.2585,
18.6262, -100, 100, -36.4087, -246.392, -0.903926, 3.2751,
18.6275, -100, 100, -36.4277, -246.398, -0.873511, 3.29154,
18.6287, -100, 100, -36.4472, -246.402, -0.84381, 3.30789,
18.63, -100, 100, -36.4672, -246.405, -0.814826, 3.32418,
18.6312, -100, 100, -36.4877, -246.406, -0.786565, 3.34048,
18.6325, -100, 100, -36.5087, -246.405, -0.759026, 3.35683,
18.6337, -100, 100, -36.5302, -246.402, -0.732213, 3.37327,
18.635, -100, 100, -36.552, -246.398, -0.706124, 3.38985,
18.6362, -100, 100, -36.5744, -246.392, -0.680762, 3.4066,
18.6375, -62.209, 100, -36.5971, -246.384, -0.656124, 3.42358,
18.6387, 1.9334, 100, -36.6202, -246.375, -0.632217, 3.44076,
18.64, 61.055, 100, -36.6436, -246.364, -0.609047, 3.4581,
18.6412, 100, 100, -36.6672, -246.351, -0.586625, 3.47557,
18.6425, 100, 100, -36.6909, -246.337, -0.564952, 3.49315,
18.6437, 100, 100, -36.7148, -246.322, -0.544028, 3.51086,
18.645, 100, 100, -36.7389, -246.304, -0.52385, 3.5287,
18.6462, 100, 100, -36.7631, -246.286, -0.50442, 3.54671,
18.6475, 100, 100, -36.7875, -246.266, -0.485737, 3.56489,
18.6487, 100, 100, -36.812, -246.244, -0.467806, 3.58324,
18.65, 100, 100, -36.8367, -246.22, -0.450627, 3.60178,
18.6512, 100, 100, -36.8616, -246.196, -0.434211, 3.62051,
18.6525, 100, 100, -36.8868, -246.169, -0.418562, 3.63941,
18.6537, 100, 100, -36.9121, -246.141, -0.403695, 3.65848,
18.655, 100, 100, -36.9377, -246.111, -0.389619, 3.67772,
18.6562, 100, 100, -36.9636, -246.079, -0.376354, 3.69709,
18.6575, 100, 100, -36.9897, -246.045, -0.363917, 3.71659,
18.6587, 100, 100, -37.0162, -246.01, -0.352335, 3.73617,
18.66, 100, 100, -37.0431, -245.972, -0.34163, 3.7558,
18.6612, 100, 100, -37.0704, -245.932, -0.331839, 3.77543,
18.6625, 100, 100, -37.0982, -245.89, -0.32299, 3.795,
18.6637, -100, 100, -37.1265, -245.846, -0.315133, 3.81445,
18.665, -100, 100, -37.1556, -245.798, -0.30835, 3.83386,
18.6662, -100, 100, -37.1857, -245.747, -0.302737, 3.85317,
18.6675, -100, 100, -37.2169, -245.693, -0.298374, 3.8722,
18.6687, -100, 100, -37.2493, -245.634, -0.295356, 3.89076,
18.67, -100, 100, -37.283, -245.571, -0.293769, 3.90856,
18.6712, -100, 100, -37.3182, -245.503, -0.293701, 3.92528,
18.6725, -100, 100, -37.355, -245.431, -0.295203, 3.94048,
18.6737, -100, 100, -37.3934, -245.353, -0.298291, 3.95364,
18.675, -100, 100, -37.4335, -245.269, -0.302886, 3.96413,
18.6762, -20.285, 85.0643, -37.4753, -245.181, -0.308782, 3.97129,
18.6775, 71.2075, 44.6179, -37.5182, -245.089, -0.315403, 3.97446,
18.6787, -100, -38.7061, -37.5615, -244.996, -0.321841, 3.97335,
18.68, -100, -94.9349, -37.6044, -244.904, -0.327166, 3.96808,
18.6812, 100, -100, -37.6464, -244.815, -0.330586, 3.95921,
18.6825, 100, -100, -37.6868, -244.731, -0.33171, 3.94754,
18.6837, 100, -100, -37.7254, -244.653, -0.330541, 3.93381,
18.685, 100, -100, -37.7623, -244.58, -0.327214, 3.91864,
18.6862, 100, -100, -37.7977, -244.512, -0.321905, 3.90251,
18.6875, 100, -100, -37.8315, -244.449, -0.314811, 3.88583,
18.6887, 100, -100, -37.8641, -244.39, -0.306116, 3.86889,
18.69, 100, -100, -37.8954, -244.335, -0.295999, 3.85192,
18.6912, 100, -100, -37.9256, -244.283, -0.284609, 3.8351,
18.6925, 100, -100, -37.9548, -244.236, -0.272085, 3.81855,
18.6937, 100, -100, -37.9832, -244.191, -0.258537, 3.80236,
18.695, 100, -100, -38.0106, -244.15, -0.244068, 3.78662,
18.6962, -100, -100, -38.0374, -244.111, -0.228752, 3.77135,
18.6975, -100, -100, -38.0638, -244.074, -0.212612, 3.7564,
18.6987, -100, -100, -38.0897, -244.039, -0.19568, 3.74179,
18.7, -100, -100, -38.1154, -244.006, -0.177994, 3.72753,
18.7012, -100, -100, -38.1407, -243.975, -0.159581, 3.71364,
18.7025, -100, -100, -38.1658, -243.946, -0.140469, 3.70014,
18.7037, -100, -100, -38.1906, -243.918, -0.120675, 3.68705,
18.705, -100, -100, -38.2153, -243.892, -0.100218, 3.67435,
18.7062, -100, -100, -38.2397, -243.868, -0.0791062, 3.66207,
18.7075, -100, -100, -38.2639, -243.845, -0.0573521, 3.6502,
18.7087, -100, -100, -38.2879, -243.824, -0.0349575, 3.63874,
18.71, -100, -100, -38.3118, -243.804, -0.0119279, 3.62768,
18.7112, -100, -100, -38.3355, -243.786, 0.01174, 3.61701,
18.7125, -100, -100, -38.3591, -243.769, 0.0360457, 3.60672,
18.7137, -100, -100, -38.3825, -243.754, 0.0609971, 3.59681,
18.715, -100, -100, -38.4057, -243.74, 0.0865977, 3.58724,
18.7162, -100, -100, -38.4288, -243.728, 0.112859, 3.57801,
18.7175, -100, -100, -38.4518, -243.717, 0.139788, 3.56909,
18.7187, -100, -100, -38.4745, -243.707, 0.167398, 3.56046,
18.72, -100, -100, -38.4971, -243.699, 0.195699, 3.55209,
18.7212, -100, -100, -38.5196, -243.692, 0.224707, 3.54394,
18.7225, -100, -100, -38.5418, -243.687, 0.254431, 3.536,
18.7237, -100, -100, -38.5639, -243.683, 0.284888, 3.52821,
18.725, -100, -91.3399, -38.5857, -243.681, 0.316085, 3.52054,
18.7262, -100, -80.0505, -38.6073, -243.68, 0.348011, 3.51292,
18.7275, -100, -68.802, -38.6287, -243.68, 0.380631, 3.50527,
18.7287, -100, -57.6537, -38.6499, -243.682, 0.413918, 3.49751,
18.73, -100, -46.6622, -38.6709, -243.685, 0.44783, 3.48955,
18.7312, -100, -35.8866, -38.6917, -243.689, 0.482334, 3.48133,
18.7325, -100, -25.381, -38.7123, -243.694, 0.517383, 3.47275,
18.7337, -100, -15.1993, -38.7326, -243.7, 0.552938, 3.46376,
18.735, -100, -5.38817, -38.7528, -243.706, 0.588947, 3.45429,
18.7362, -100, 4.00748, -38.7727, -243.714, 0.625365, 3.44426,
18.7375, -100, 12.9518, -38.7925, -243.723, 0.662139, 3.43363,
18.7387, -100, 21.4117, -38.812, -243.732, 0.699217, 3.42232,
18.74, -100, 29.3639, -38.8313, -243.742, 0.736544, 3.4103,
18.7412, -100, 36.788, -38.8505, -243.753, 0.774066, 3.39751,
18.7425, -100, 43.6734, -38.8694, -243.765, 0.811725, 3.38391,
18.7437, -100, 50.0125, -38.8881, -243.777, 0.849468, 3.36946,
18.745, -100, 55.8063, -38.9067, -243.789, 0.887238, 3.35414,
18.7462, -100, 61.0579, -38.9251, -243.802, 0.924978, 3.3379,
18.7475, -100, 65.7782, -38.9433, -243.816, 0.962633, 3.32074,
18.7487, -100, 69.9793, -38.9613, -243.829, 1.00015, 3.30262,
18.75, -100, 73.6793, -38.9791, -243.844, 1.03747, 3.28354,
18.7512, -100, 76.8968, -38.9968, -243.858, 1.07455, 3.26347,
18.7525, -100, 79.6549, -39.0143, -243.873, 1.11133, 3.24243,
18.7537, -100, 81.9763, -39.0316, -243.889, 1.14777, 3.22039,
18.755, -100, 83.8867, -39.0488, -243.904, 1.18381, 3.19735,
18.7562, -100, 85.4109, -39.0659, -243.92, 1.21942, 3.17333,
18.7575, -100, 86.5755, -39.0828, -243.936, 1.25454, 3.14832,
18.7587, -100, 87.4058, -39.0995, -243.952, 1.28913, 3.12233,
18.76, -100, 87.9278, -39.1162, -243.969, 1.32315, 3.09537,
18.7612, -100, 88.166, -39.1326, -243.985, 1.35657, 3.06745,
18.7625, -100, 88.1448, -39.149, -244.002, 1.38933, 3.03858,
18.7637, -100, 87.8871, -39.1652, -244.019, 1.42141, 3.00878,
18.765, -100, 87.4152, -39.1813, -244.036, 1.45278, 2.97806,
18.7662, -100, 86.75, -39.1973, -244.054, 1.48339, 2.94645,
18.7675, -100, 85.9113, -39.2132, -244.071, 1.51322, 2.91395,
18.7687, -100, 84.9176, -39.229, -244.088, 1.54223, 2.8806,
18.77, -100, 83.7864, -39.2446, -244.106, 1.5704, 2.84641,
18.7712, -100, 82.5336, -39.2602, -244.124, 1.5977, 2.8114,
18.7725, -100, 81.1746, -39.2756, -244.142, 1.62409, 2.7756,
18.7737, -100, 79.7231, -39.291, -244.16, 1.64956, 2.73903,
18.775, -100, 78.1921, -39.3062, -244.178, 1.67408, 2.70171,
18.7762, -100, 76.5934, -39.3214, -244.196, 1.69763, 2.66367,
18.7775, -100, 74.9382, -39.3365, -244.214, 1.72018, 2.62494,
18.7787, -100, 73.2365, -39.3515, -244.232, 1.7417, 2.58554,
18.78, -100, 71.4976, -39.3664, -244.251, 1.76219, 2.54549,
18.7812, -100, 69.7303, -39.3812, -244.269, 1.78161, 2.50483,
18.7825, -100, 67.9425, -39.396, -244.288, 1.79995, 2.46359,
18.7837, -100, 66.1415, -39.4107, -244.307, 1.81719, 2.42179,
18.785, -100, 64.3344, -39.4253, -244.325, 1.8333, 2.37946,
18.7862, -100, 62.5273, -39.4398, -244.344, 1.84828, 2.33663,
18.7875, -100, 60.7262, -39.4543, -244.363, 1.8621, 2.29333,
18.7887, -100, 58.9366, -39.4687, -244.382, 1.87476, 2.24961,
18.79, -100, 57.1637, -39.4831, -244.401, 1.88622, 2.20547,
18.7912, -100, 55.4121, -39.4975, -244.42, 1.89648, 2.16097,
18.7925, -100, 53.6864, -39.5117, -244.439, 1.90552, 2.11614,
18.7937, -66.4918, 54.7863, -39.526, -244.458, 1.91334, 2.07101,
18.795, -20.5082, 58.3812, -39.5401, -244.477, 1.91995, 2.02561,
18.7962, 19.4564, 61.5186, -39.5541, -244.497, 1.92539, 1.97999,
18.7975, 55.3676, 64.7712, -39.5679, -244.516, 1.92965, 1.93419,
18.7987, 86.8711, 67.9757, -39.5814, -244.537, 1.93273, 1.88825,
18.8, 100, 69.5605, -39.5946, -244.557, 1.93464, 1.84221,
18.8012, 100, 69.6805, -39.6076, -244.579, 1.93536, 1.79611,
18.8025, 100, 69.6654, -39.6203, -244.6, 1.93488, 1.75,
18.8037, 100, 69.5414, -39.6327, -244.623, 1.93317, 1.70393,
18.805, 100, 69.333, -39.6449, -244.645, 1.93022, 1.65795,
18.8062, 100, 69.0614, -39.6568, -244.668, 1.92602, 1.6121,
18.8075, 100, 68.7458, -39.6685, -244.691, 1.92056, 1.56645,
18.8087, 100, 68.4018, -39.6801, -244.714, 1.91383, 1.52104,
18.81, 100, 68.0431, -39.6914, -244.738, 1.90584, 1.47592,
18.8112, 100, 67.6796, -39.7026, -244.762, 1.89658, 1.43116,
18.8125, 100, 67.3188, -39.7137, -244.785, 1.88608, 1.3868,
18.8137, 100, 66.9649, -39.7247, -244.809, 1.87434, 1.3429,
18.815, 100, 66.6203, -39.7356, -244.833, 1.86138, 1.29952,
18.8162, 100, 66.2843, -39.7464, -244.856, 1.84724, 1.25671,
18.8175, 66.3111, 61.2694, -39.7573, -244.88, 1.83194, 1.21452,
18.8187, 50.8372, 58.6036, -39.7681, -244.903, 1.81551, 1.173,
18.82, 36.9676, 56.1013, -39.7791, -244.925, 1.79799, 1.13221,
18.8212, 25.3421, 53.8699, -39.7902, -244.947, 1.77944, 1.09217,
18.8225, 13.4964, 51.5795, -39.8016, -244.968, 1.75991, 1.05293,
18.8237, 0.64822, 49.1151, -39.8131, -244.989, 1.73947, 1.01452,
18.825, -2.46838, 48.03, -39.825, -245.008, 1.71816, 0.976951,
18.8262, -5.55506, 46.9583, -39.8372, -245.027, 1.69606, 0.940245,
18.8275, -6.41382, 46.2171, -39.8497, -245.044, 1.67322, 0.90441,
18.8287, -5.54239, 45.7389, -39.8625, -245.061, 1.64972, 0.869451,
18.83, -3.29466, 45.4753, -39.8757, -245.076, 1.62561, 0.835368,
18.8312, -0.0286026, 45.3745, -39.8892, -245.09, 1.60095, 0.802159,
18.8325, 4.03053, 45.4036, -39.9031, -245.103, 1.5758, 0.769817,
18.8337, 8.7587, 45.5424, -39.9174, -245.116, 1.5502, 0.738335,
18.835, 13.7944, 45.7372, -39.932, -245.127, 1.5242, 0.707702,
18.8362, 18.8948, 45.9499, -39.9469, -245.136, 1.49785, 0.677907,
18.8375, 23.8496, 46.1477, -39.9622, -245.145, 1.4712, 0.648937,
18.8387, 28.4739, 46.3003, -39.9778, -245.153, 1.44427, 0.620779,
18.84, 32.6241, 46.3846, -39.9938, -245.16, 1.41711, 0.593419,
18.8412, 36.1799, 46.3796, -40.0101, -245.165, 1.38975, 0.566844,
18.8425, 39.0575, 46.2701, -40.0267, -245.17, 1.36222, 0.541039,
18.8437, 41.1978, 46.0439, -40.0436, -245.174, 1.33454, 0.515991,
18.845, 42.575, 45.6937, -40.0608, -245.176, 1.30674, 0.491684,
18.8462, 43.1846, 45.2146, -40.0782, -245.178, 1.27885, 0.468106,
18.8475, 43.0517, 44.6062, -40.096, -245.179, 1.25088, 0.445243,
18.8487, 42.218, 43.8694, -40.1141, -245.178, 1.22286, 0.423081,
18.85, 37.962, 42.6212, -40.1324, -245.177, 1.1948, 0.401609,
18.8512, 32.1938, 41.1242, -40.151, -245.175, 1.16671, 0.380814,
18.8525, 26.559, 39.6013, -40.1699, -245.172, 1.1386, 0.360683,
18.8537, 21.2238, 38.068, -40.1891, -245.168, 1.1105, 0.341207,
18.855, 16.324, 36.5362, -40.2085, -245.163, 1.0824, 0.322375,
18.8562, 11.9653, 35.013, -40.2283, -245.157, 1.05431, 0.304178,
18.8575, 8.21937, 33.501, -40.2483, -245.15, 1.02624, 0.286608,
18.8587, 5.10585, 31.9975, -40.2686, -245.142, 0.99819, 0.269658,
18.86, 2.61416, 30.4964, -40.2892, -245.133, 0.970152, 0.25332,
18.8612, 0.703278, 28.9882, -40.31, -245.124, 0.942127, 0.237591,
18.8625, -0.689754, 27.4626, -40.3311, -245.113, 0.914107, 0.222465,
18.8637, -1.64103, 25.9086, -40.3525, -245.102, 0.886085, 0.207938,
18.865, -2.23122, 24.3174, -40.374, -245.09, 0.85805, 0.194006,
18.8662, -2.62252, 22.6697, -40.3958, -245.078, 0.82999, 0.180666,
18.8675, -2.77199, 20.9782, -40.4178, -245.065, 0.80189, 0.167913,
18.8687, -2.66038, 19.2536, -40.4399, -245.051, 0.773737, 0.155744,
18.87, -2.4129, 17.4884, -40.4622, -245.037, 0.745512, 0.144154,
18.8712, -2.05745, 15.6902, -40.4846, -245.023, 0.717199, 0.133139,
18.8725, -1.57649, 13.8748, -40.5071, -245.008, 0.688779, 0.122693,
18.8737, -0.91359, 12.0641, -40.5297, -244.993, 0.660232, 0.112809,
18.875, 0.0289004, 10.2868, -40.5523, -244.978, 0.631541, 0.10348,
18.8762, 1.38842, 8.57705, -40.5749, -244.963, 0.602685, 0.0946987,
18.8775, 3.33641, 6.97382, -40.5976, -244.948, 0.573648, 0.0864559,
18.8787, 6.07273, 5.51958, -40.6202, -244.933, 0.544409, 0.0787421,
18.88, 9.81566, 4.25807, -40.6428, -244.918, 0.514954, 0.071547,
18.8812, 14.7997, 3.23507, -40.6653, -244.904, 0.485265, 0.0648596,
18.8825, 21.2596, 2.49375, -40.6877, -244.889, 0.455327, 0.0586684,
18.8837, 29.4416, 2.07952, -40.7099, -244.876, 0.425127, 0.0529613,
18.885, 100, 10.3601, -40.732, -244.863, 0.394652, 0.0477241,
18.8862, 100, 9.14774, -40.7538, -244.85, 0.363889, 0.0429278,
18.8875, 100, 8.06502, -40.7752, -244.839, 0.332831, 0.0385584,
18.8887, 100, 7.10427, -40.7963, -244.829, 0.301474, 0.0346069,
18.89, 100, 6.25612, -40.8171, -244.819, 0.269816, 0.0310672,
18.8912, 100, 5.51127, -40.8375, -244.811, 0.237855, 0.0279345,
18.8925, 100, 4.85928, -40.8576, -244.803, 0.20559, 0.0252071,
18.8937, 100, 4.29023, -40.8773, -244.796, 0.173022, 0.0228845,
18.895, 100, 3.79346, -40.8966, -244.791, 0.140153, 0.0209693,
18.8962, 100, 3.35911, -40.9156, -244.787, 0.106984, 0.0194655,
18.8975, 100, 2.97687, -40.9341, -244.783, 0.0735203, 0.0183796,
18.8987, 100, 2.63739, -40.9523, -244.781, 0.0397636, 0.0177197,
18.9, 100, 2.33105, -40.9701, -244.78, 0.00571969, 0.0174965,
18.9012, 100, 2.04928, -40.9876, -244.779, -0.0286068, 0.0177216,
18.9025, 100, 1.78338, -41.0046, -244.78, -0.063209, 0.0184095,
18.9037, 100, 1.52577, -41.0212, -244.782, -0.0980807, 0.0195754,
18.905, 100, 1.26881, -41.0375, -244.785, -0.133213, 0.0212372,
18.9062, 100, 1.00606, -41.0533, -244.789, -0.168599, 0.0234135,
18.9075, 100, 0.731105, -41.0687, -244.794, -0.204227, 0.0261254,
18.9087, 100, 0.438762, -41.0838, -244.801, -0.240088, 0.0293948,
18.91, 100, 0.123984, -41.0984, -244.808, -0.276168, 0.0332457,
18.9112, 100, -0.217017, -41.1126, -244.816, -0.312455, 0.0377029,
18.9125, 100, -0.587809, -41.1264, -244.826, -0.348934, 0.0427933,
18.9137, 100, -0.990683, -41.1398, -244.836, -0.385589, 0.0485444,
18.915, 100, -1.42766, -41.1528, -244.848, -0.422401, 0.0549857,
18.9162, 100, -1.89951, -41.1654, -244.86, -0.459351, 0.062147,
18.9175, 100, -2.40676, -41.1776, -244.874, -0.496415, 0.0700598,
18.9187, 100, -2.94882, -41.1893, -244.889, -0.53357, 0.0787561,
18.92, 100, -3.52504, -41.2007, -244.905, -0.570787, 0.0882685,
18.9212, 100, -4.13393, -41.2117, -244.921, -0.608037, 0.09863,
18.9225, 100, -4.77435, -41.2222, -244.939, -0.645287, 0.109874,
18.9237, 100, -5.44488, -41.2324, -244.958, -0.682501, 0.122032,
18.925, 100, -6.14511, -41.2422, -244.978, -0.719638, 0.135137,
18.9262, 20.4891, -18.0014, -41.2516, -244.998, -0.756651, 0.149219,
18.9275, -97.5801, -35.2771, -41.2609, -245.02, -0.793484, 0.164302,
18.9287, 3.03201, -21.4767, -41.27, -245.042, -0.830084, 0.180397,
18.93, 6.09541, -21.5498, -41.2789, -245.064, -0.866407, 0.197516,
18.9312, -73.7463, -33.3305, -41.2877, -245.087, -0.902406, 0.215663,
18.9325, 94.7935, -9.9166, -41.2964, -245.11, -0.938027, 0.234834,
18.9337, 100, -9.99588, -41.3049, -245.133, -0.973231, 0.255038,
18.935, 100, -11.0101, -41.3133, -245.157, -1.00797, 0.276283,
18.9362, 100, -12.1153, -41.3214, -245.182, -1.04219, 0.298574,
18.9375, 100, -13.3297, -41.3292, -245.207, -1.07585, 0.321908,
18.9387, 100, -14.6727, -41.3369, -245.233, -1.10889, 0.346279,
18.94, 100, -16.1659, -41.3445, -245.259, -1.14126, 0.371675,
18.9412, 100, -17.8312, -41.3518, -245.286, -1.17291, 0.398082,
18.9425, 100, -19.6915, -41.3591, -245.313, -1.2038, 0.425482,
18.9437, 100, -21.7699, -41.3662, -245.34, -1.23388, 0.453855,
18.945, 100, -24.0893, -41.3733, -245.368, -1.26312, 0.483178,
18.9462, 100, -26.6723, -41.3803, -245.396, -1.29147, 0.51343,
18.9475, 100, -29.5415, -41.3872, -245.424, -1.31891, 0.544586,
18.9487, 100, -32.7189, -41.3941, -245.452, -1.34539, 0.576622,
18.95, 100, -36.2263, -41.4009, -245.48, -1.37089, 0.609513,
18.9512, 100, -40.0855, -41.4078, -245.509, -1.39539, 0.643239,
18.9525, 100, -44.318, -41.4146, -245.538, -1.41884, 0.677776,
18.9537, 100, -48.9454, -41.4214, -245.567, -1.44123, 0.713105,
18.955, 100, -53.9891, -41.4282, -245.596, -1.46252, 0.749207,
18.9562, 100, -59.4704, -41.435, -245.625, -1.48269, 0.786065,
18.9575, 100, -65.4093, -41.4418, -245.655, -1.50172, 0.823665,
