t,tau1,tau2,ddq1,ddq2,q1,q2,X,Y,
14.5312,-10.9546,2.92918,-0.0370733,0.00644768,13.9134,-2.09486,-0.29499,0.955076,
14.5325,-10.9628,2.92484,-0.0370294,0.00643833,13.9146,-2.09486,-0.29615,0.954723,
14.5337,-10.9711,2.92049,-0.0369855,0.00642898,13.9158,-2.09485,-0.29731,0.954368,
14.535,-10.9793,2.91614,-0.0369416,0.00641961,13.917,-2.09484,-0.29847,0.954012,
14.5362,-10.9875,2.91179,-0.0368976,0.00641024,13.9182,-2.09484,-0.299629,0.953654,
14.5375,-10.9957,2.90743,-0.0368536,0.00640085,13.9194,-2.09483,-0.300787,0.953295,
14.5387,-11.0039,2.90307,-0.0368096,0.00639146,13.9206,-2.09482,-0.301945,0.952935,
14.54,-11.0121,2.8987,-0.0367655,0.00638206,13.9218,-2.09482,-0.303103,0.952573,
14.5412,-11.0202,2.89433,-0.0367213,0.00637264,13.9231,-2.09481,-0.30426,0.95221,
14.5425,-11.0284,2.88995,-0.0366772,0.00636322,13.9243,-2.09481,-0.305417,0.951845,
14.5437,-11.0365,2.88557,-0.0366329,0.00635379,13.9255,-2.0948,-0.306573,0.95148,
14.545,-11.0446,2.88118,-0.0365887,0.00634435,13.9267,-2.09479,-0.307728,0.951112,
14.5462,-11.0527,2.87679,-0.0365444,0.0063349,13.9279,-2.09479,-0.308884,0.950744,
14.5475,-11.0607,2.8724,-0.0365001,0.00632543,13.9291,-2.09478,-0.310038,0.950374,
14.5487,-11.0688,2.868,-0.0364557,0.00631596,13.9303,-2.09477,-0.311193,0.950002,
14.55,-11.0768,2.86359,-0.0364113,0.00630648,13.9315,-2.09477,-0.312346,0.949629,
14.5512,-11.0848,2.85918,-0.0363668,0.00629699,13.9327,-2.09476,-0.313499,0.949255,
14.5525,-11.0928,2.85476,-0.0363223,0.00628749,13.9339,-2.09475,-0.314652,0.94888,
14.5537,-11.1008,2.85034,-0.0362778,0.00627798,13.9351,-2.09475,-0.315804,0.948503,
14.555,-11.1088,2.84592,-0.0362332,0.00626846,13.9364,-2.09474,-0.316956,0.948124,
14.5562,-11.1168,2.84149,-0.0361886,0.00625894,13.9376,-2.09473,-0.318107,0.947745,
14.5575,-11.1247,2.83706,-0.036144,0.0062494,13.9388,-2.09473,-0.319258,0.947364,
14.5587,-11.1326,2.83262,-0.0360993,0.00623985,13.94,-2.09472,-0.320408,0.946981,
14.56,-11.1405,2.82817,-0.0360546,0.0062303,13.9412,-2.09471,-0.321558,0.946598,
14.5612,-11.1484,2.82373,-0.0360098,0.00622073,13.9424,-2.09471,-0.322707,0.946212,
14.5625,-11.1563,2.81927,-0.035965,0.00621116,13.9436,-2.0947,-0.323856,0.945826,
14.5637,-11.1641,2.81482,-0.0359202,0.00620158,13.9448,-2.09469,-0.325004,0.945438,
14.565,-11.1719,2.81036,-0.0358753,0.00619198,13.946,-2.09469,-0.326152,0.945049,
14.5662,-11.1798,2.80589,-0.0358304,0.00618238,13.9472,-2.09468,-0.327299,0.944658,
14.5675,-11.1876,2.80142,-0.0357854,0.00617277,13.9484,-2.09468,-0.328445,0.944266,
14.5687,-11.1954,2.79694,-0.0357404,0.00616315,13.9497,-2.09467,-0.329591,0.943873,
14.57,-11.2031,2.79246,-0.0356954,0.00615352,13.9509,-2.09466,-0.330737,0.943478,
14.5712,-11.2109,2.78798,-0.0356503,0.00614389,13.9521,-2.09466,-0.331882,0.943082,
14.5725,-11.2186,2.78349,-0.0356052,0.00613424,13.9533,-2.09465,-0.333027,0.942684,
14.5737,-11.2263,2.77899,-0.0355601,0.00612458,13.9545,-2.09464,-0.334171,0.942286,
14.575,-11.234,2.7745,-0.0355149,0.00611492,13.9557,-2.09464,-0.335314,0.941885,
14.5762,-11.2417,2.76999,-0.0354697,0.00610525,13.9569,-2.09463,-0.336457,0.941484,
14.5775,-11.2494,2.76548,-0.0354244,0.00609556,13.9581,-2.09462,-0.3376,0.941081,
14.5787,-11.257,2.76097,-0.0353791,0.00608587,13.9593,-2.09462,-0.338742,0.940677,
14.58,-11.2647,2.75645,-0.0353338,0.00607617,13.9605,-2.09461,-0.339883,0.940271,
14.5812,-11.2723,2.75193,-0.0352884,0.00606646,13.9617,-2.0946,-0.341024,0.939864,
14.5825,-11.2799,2.74741,-0.035243,0.00605674,13.9629,-2.0946,-0.342164,0.939456,
14.5837,-11.2875,2.74288,-0.0351975,0.00604702,13.9642,-2.09459,-0.343304,0.939046,
14.585,-11.295,2.73834,-0.0351521,0.00603728,13.9654,-2.09458,-0.344444,0.938635,
14.5862,-11.3026,2.7338,-0.0351065,0.00602754,13.9666,-2.09457,-0.345582,0.938223,
14.5875,-11.3101,2.72926,-0.035061,0.00601779,13.9678,-2.09457,-0.346721,0.937809,
14.5887,-11.3176,2.72471,-0.0350154,0.00600803,13.969,-2.09456,-0.347858,0.937394,
14.59,-11.3251,2.72016,-0.0349697,0.00599826,13.9702,-2.09455,-0.348995,0.936977,
14.5912,-11.3326,2.7156,-0.0349241,0.00598848,13.9714,-2.09455,-0.350132,0.936559,
14.5925,-11.3401,2.71104,-0.0348784,0.00597869,13.9726,-2.09454,-0.351268,0.93614,
14.5937,-11.3475,2.70647,-0.0348326,0.0059689,13.9738,-2.09453,-0.352404,0.935719,
14.595,-11.355,2.7019,-0.0347868,0.0059591,13.975,-2.09453,-0.353539,0.935298,
14.5962,-11.3624,2.69732,-0.034741,0.00594929,13.9762,-2.09452,-0.354673,0.934874,
14.5975,-11.3698,2.69274,-0.0346952,0.00593946,13.9774,-2.09451,-0.355807,0.93445,
14.5987,-11.3771,2.68816,-0.0346493,0.00592964,13.9787,-2.09451,-0.35694,0.934024,
14.6,-11.3845,2.68357,-0.0346034,0.0059198,13.9799,-2.0945,-0.358073,0.933596,
14.6012,-11.3919,2.67898,-0.0345574,0.00590996,13.9811,-2.09449,-0.359205,0.933168,
14.6025,-11.3992,2.67438,-0.0345114,0.0059001,13.9823,-2.09449,-0.360337,0.932738,
14.6037,-11.4065,2.66978,-0.0344654,0.00589024,13.9835,-2.09448,-0.361468,0.932306,
14.605,-11.4138,2.66517,-0.0344193,0.00588037,13.9847,-2.09447,-0.362598,0.931874,
14.6062,-11.4211,2.66056,-0.0343732,0.00587049,13.9859,-2.09447,-0.363728,0.93144,
14.6075,-11.4283,2.65595,-0.0343271,0.00586061,13.9871,-2.09446,-0.364858,0.931004,
14.6087,-11.4356,2.65133,-0.0342809,0.00585071,13.9883,-2.09445,-0.365987,0.930568,
14.61,-11.4428,2.6467,-0.0342347,0.00584081,13.9895,-2.09444,-0.367115,0.930129,
14.6112,-11.45,2.64207,-0.0341884,0.0058309,13.9907,-2.09444,-0.368243,0.92969,
14.6125,-11.4572,2.63744,-0.0341421,0.00582098,13.9919,-2.09443,-0.36937,0.929249,
14.6137,-11.4644,2.6328,-0.0340958,0.00581105,13.9931,-2.09442,-0.370496,0.928807,
14.615,-11.4716,2.62816,-0.0340495,0.00580112,13.9943,-2.09442,-0.371622,0.928364,
14.6162,-11.4787,2.62352,-0.0340031,0.00579118,13.9955,-2.09441,-0.372748,0.927919,
14.6175,-11.4858,2.61887,-0.0339567,0.00578123,13.9968,-2.0944,-0.373873,0.927473,
14.6187,-11.4929,2.61421,-0.0339102,0.00577127,13.998,-2.0944,-0.374997,0.927025,
14.62,-11.5,2.60955,-0.0338637,0.00576131,13.9992,-2.09439,-0.376121,0.926577,
14.6212,-11.5071,2.60489,-0.0338172,0.00575133,14.0004,-2.09438,-0.377244,0.926126,
14.6225,-11.5142,2.60022,-0.0337706,0.00574135,14.0016,-2.09437,-0.378366,0.925675,
14.6237,-11.5212,2.59555,-0.033724,0.00573136,14.0028,-2.09437,-0.379488,0.925222,
14.625,-11.5282,2.59087,-0.0336774,0.00572136,14.004,-2.09436,-0.38061,0.924768,
14.6262,-11.5352,2.58619,-0.0336307,0.00571136,14.0052,-2.09435,-0.38173,0.924312,
14.6275,-11.5422,2.58151,-0.033584,0.00570135,14.0064,-2.09435,-0.38285,0.923856,
14.6287,-11.5492,2.57682,-0.0335373,0.00569133,14.0076,-2.09434,-0.38397,0.923398,
14.63,-11.5561,2.57213,-0.0334905,0.0056813,14.0088,-2.09433,-0.385089,0.922938,
14.6312,-11.5631,2.56743,-0.0334437,0.00567127,14.01,-2.09433,-0.386208,0.922477,
14.6325,-11.57,2.56273,-0.0333969,0.00566122,14.0112,-2.09432,-0.387325,0.922015,
14.6337,-11.5769,2.55802,-0.03335,0.00565117,14.0124,-2.09431,-0.388443,0.921552,
14.635,-11.5838,2.55331,-0.0333031,0.00564111,14.0136,-2.0943,-0.389559,0.921087,
14.6362,-11.5906,2.5486,-0.0332562,0.00563105,14.0148,-2.0943,-0.390675,0.920621,
14.6375,-11.5975,2.54388,-0.0332092,0.00562098,14.0161,-2.09429,-0.391791,0.920153,
14.6387,-11.6043,2.53915,-0.0331622,0.0056109,14.0173,-2.09428,-0.392906,0.919685,
14.64,-11.6112,2.53443,-0.0331152,0.00560081,14.0185,-2.09428,-0.39402,0.919214,
14.6412,-11.6179,2.5297,-0.0330681,0.00559072,14.0197,-2.09427,-0.395134,0.918743,
14.6425,-11.6247,2.52496,-0.033021,0.00558062,14.0209,-2.09426,-0.396247,0.91827,
14.6437,-11.6315,2.52022,-0.0329739,0.00557051,14.0221,-2.09425,-0.397359,0.917796,
14.645,-11.6382,2.51548,-0.0329267,0.00556039,14.0233,-2.09425,-0.398471,0.917321,
14.6462,-11.645,2.51073,-0.0328795,0.00555027,14.0245,-2.09424,-0.399582,0.916844,
14.6475,-11.6517,2.50598,-0.0328322,0.00554013,14.0257,-2.09423,-0.400693,0.916366,
14.6487,-11.6584,2.50122,-0.032785,0.00553,14.0269,-2.09423,-0.401803,0.915887,
14.65,-11.6651,2.49646,-0.0327377,0.00551985,14.0281,-2.09422,-0.402912,0.915406,
14.6512,-11.6717,2.49169,-0.0326903,0.0055097,14.0293,-2.09421,-0.404021,0.914924,
14.6525,-11.6784,2.48693,-0.032643,0.00549954,14.0305,-2.0942,-0.405129,0.914441,
14.6537,-11.685,2.48215,-0.0325956,0.00548938,14.0317,-2.0942,-0.406237,0.913956,
14.655,-11.6916,2.47738,-0.0325481,0.0054792,14.0329,-2.09419,-0.407344,0.91347,
14.6562,-11.6982,2.47259,-0.0325007,0.00546902,14.0341,-2.09418,-0.40845,0.912983,
14.6575,-11.7048,2.46781,-0.0324532,0.00545884,14.0353,-2.09417,-0.409556,0.912494,
14.6587,-11.7113,2.46302,-0.0324056,0.00544864,14.0365,-2.09417,-0.410661,0.912005,
14.66,-11.7179,2.45823,-0.0323581,0.00543844,14.0377,-2.09416,-0.411765,0.911513,
14.6612,-11.7244,2.45343,-0.0323105,0.00542823,14.039,-2.09415,-0.412869,0.911021,
14.6625,-11.7309,2.44863,-0.0322628,0.00541802,14.0402,-2.09415,-0.413972,0.910527,
14.6637,-11.7374,2.44382,-0.0322152,0.0054078,14.0414,-2.09414,-0.415075,0.910032,
14.665,-11.7439,2.43901,-0.0321675,0.00539757,14.0426,-2.09413,-0.416176,0.909535,
14.6662,-11.7503,2.4342,-0.0321198,0.00538733,14.0438,-2.09412,-0.417278,0.909038,
14.6675,-11.7568,2.42938,-0.032072,0.00537709,14.045,-2.09412,-0.418378,0.908539,
14.6687,-11.7632,2.42456,-0.0320242,0.00536685,14.0462,-2.09411,-0.419478,0.908038,
14.67,-11.7696,2.41973,-0.0319764,0.00535659,14.0474,-2.0941,-0.420578,0.907537,
14.6712,-11.776,2.4149,-0.0319286,0.00534633,14.0486,-2.09409,-0.421677,0.907034,
14.6725,-11.7823,2.41007,-0.0318807,0.00533606,14.0498,-2.09409,-0.422775,0.906529,
14.6737,-11.7887,2.40523,-0.0318328,0.00532579,14.051,-2.09408,-0.423872,0.906024,
14.675,-11.795,2.40039,-0.0317848,0.00531551,14.0522,-2.09407,-0.424969,0.905517,
14.6762,-11.8013,2.39554,-0.0317368,0.00530522,14.0534,-2.09406,-0.426065,0.905009,
14.6775,-11.8076,2.39069,-0.0316888,0.00529492,14.0546,-2.09406,-0.427161,0.904499,
14.6787,-11.8139,2.38584,-0.0316408,0.00528462,14.0558,-2.09405,-0.428255,0.903989,
14.68,-11.8202,2.38098,-0.0315927,0.00527432,14.057,-2.09404,-0.42935,0.903476,
14.6812,-11.8264,2.37612,-0.0315446,0.005264,14.0582,-2.09404,-0.430443,0.902963,
14.6825,-11.8326,2.37125,-0.0314965,0.00525368,14.0594,-2.09403,-0.431536,0.902448,
14.6837,-11.8388,2.36638,-0.0314483,0.00524336,14.0606,-2.09402,-0.432628,0.901932,
14.685,-11.845,2.36151,-0.0314002,0.00523303,14.0618,-2.09401,-0.43372,0.901415,
14.6862,-11.8512,2.35663,-0.0313519,0.00522269,14.063,-2.09401,-0.434811,0.900897,
14.6875,-11.8574,2.35175,-0.0313037,0.00521234,14.0642,-2.094,-0.435901,0.900377,
14.6887,-11.8635,2.34686,-0.0312554,0.00520199,14.0654,-2.09399,-0.436991,0.899856,
14.69,-11.8696,2.34197,-0.0312071,0.00519163,14.0666,-2.09398,-0.43808,0.899333,
14.6912,-11.8757,2.33708,-0.0311587,0.00518127,14.0679,-2.09398,-0.439168,0.898809,
14.6925,-11.8818,2.33218,-0.0311104,0.0051709,14.0691,-2.09397,-0.440256,0.898284,
14.6937,-11.8879,2.32728,-0.031062,0.00516053,14.0703,-2.09396,-0.441343,0.897758,
14.695,-11.894,2.32237,-0.0310135,0.00515014,14.0715,-2.09395,-0.442429,0.89723,
14.6962,-11.9,2.31746,-0.0309651,0.00513976,14.0727,-2.09395,-0.443515,0.896702,
14.6975,-11.906,2.31255,-0.0309166,0.00512936,14.0739,-2.09394,-0.4446,0.896171,
14.6987,-11.912,2.30763,-0.0308681,0.00511896,14.0751,-2.09393,-0.445684,0.89564,
14.7,-11.918,2.30271,-0.0308195,0.00510856,14.0763,-2.09392,-0.446768,0.895107,
14.7012,-11.924,2.29779,-0.0307709,0.00509815,14.0775,-2.09392,-0.447851,0.894573,
14.7025,-11.9299,2.29286,-0.0307223,0.00508773,14.0787,-2.09391,-0.448933,0.894038,
14.7037,-11.9358,2.28793,-0.0306737,0.00507731,14.0799,-2.0939,-0.450015,0.893501,
14.705,-11.9417,2.28299,-0.030625,0.00506688,14.0811,-2.09389,-0.451096,0.892963,
14.7062,-11.9476,2.27805,-0.0305763,0.00505644,14.0823,-2.09388,-0.452176,0.892424,
14.7075,-11.9535,2.27311,-0.0305276,0.005046,14.0835,-2.09388,-0.453256,0.891884,
14.7087,-11.9594,2.26816,-0.0304788,0.00503556,14.0847,-2.09387,-0.454335,0.891342,
14.71,-11.9652,2.26321,-0.03043,0.00502511,14.0859,-2.09386,-0.455413,0.890799,
14.7112,-11.971,2.25825,-0.0303812,0.00501465,14.0871,-2.09385,-0.45649,0.890255,
14.7125,-11.9769,2.25329,-0.0303324,0.00500418,14.0883,-2.09385,-0.457567,0.889709,
14.7137,-11.9826,2.24833,-0.0302835,0.00499372,14.0895,-2.09384,-0.458643,0.889162,
14.715,-11.9884,2.24336,-0.0302346,0.00498324,14.0907,-2.09383,-0.459719,0.888614,
14.7162,-11.9942,2.23839,-0.0301857,0.00497276,14.0919,-2.09382,-0.460794,0.888065,
14.7175,-11.9999,2.23342,-0.0301367,0.00496228,14.0931,-2.09382,-0.461868,0.887514,
14.7187,-12.0056,2.22844,-0.0300877,0.00495179,14.0943,-2.09381,-0.462941,0.886962,
14.72,-12.0113,2.22346,-0.0300387,0.00494129,14.0955,-2.0938,-0.464014,0.886409,
14.7212,-12.017,2.21848,-0.0299897,0.00493079,14.0967,-2.09379,-0.465086,0.885854,
14.7225,-12.0227,2.21349,-0.0299406,0.00492028,14.0979,-2.09379,-0.466157,0.885299,
14.7237,-12.0283,2.20849,-0.0298915,0.00490977,14.0991,-2.09378,-0.467228,0.884742,
14.725,-12.034,2.2035,-0.0298424,0.00489925,14.1003,-2.09377,-0.468298,0.884183,
14.7262,-12.0396,2.1985,-0.0297932,0.00488873,14.1015,-2.09376,-0.469367,0.883624,
14.7275,-12.0452,2.19349,-0.0297441,0.0048782,14.1027,-2.09375,-0.470436,0.883063,
14.7287,-12.0507,2.18849,-0.0296948,0.00486767,14.1039,-2.09375,-0.471503,0.882501,
14.73,-12.0563,2.18347,-0.0296456,0.00485712,14.1051,-2.09374,-0.47257,0.881937,
14.7312,-12.0619,2.17846,-0.0295963,0.00484658,14.1063,-2.09373,-0.473637,0.881373,
14.7325,-12.0674,2.17344,-0.029547,0.00483603,14.1075,-2.09372,-0.474702,0.880807,
14.7337,-12.0729,2.16842,-0.0294977,0.00482548,14.1087,-2.09372,-0.475767,0.88024,
14.735,-12.0784,2.16339,-0.0294484,0.00481492,14.1099,-2.09371,-0.476832,0.879671,
14.7362,-12.0838,2.15836,-0.029399,0.00480435,14.1111,-2.0937,-0.477895,0.879102,
14.7375,-12.0893,2.15333,-0.0293496,0.00479378,14.1124,-2.09369,-0.478958,0.878531,
14.7387,-12.0947,2.14829,-0.0293002,0.00478321,14.1136,-2.09368,-0.48002,0.877959,
14.74,-12.1002,2.14325,-0.0292507,0.00477263,14.1148,-2.09368,-0.481082,0.877385,
14.7412,-12.1056,2.13821,-0.0292012,0.00476204,14.116,-2.09367,-0.482142,0.87681,
14.7425,-12.1109,2.13316,-0.0291517,0.00475145,14.1172,-2.09366,-0.483202,0.876234,
14.7437,-12.1163,2.12811,-0.0291022,0.00474086,14.1184,-2.09365,-0.484262,0.875657,
14.745,-12.1217,2.12305,-0.0290526,0.00473026,14.1196,-2.09365,-0.48532,0.875079,
14.7462,-12.127,2.118,-0.029003,0.00471966,14.1208,-2.09364,-0.486378,0.874499,
14.7475,-12.1323,2.11293,-0.0289534,0.00470905,14.122,-2.09363,-0.487435,0.873918,
14.7487,-12.1376,2.10787,-0.0289038,0.00469843,14.1232,-2.09362,-0.488491,0.873336,
14.75,-12.1429,2.1028,-0.0288541,0.00468781,14.1244,-2.09361,-0.489547,0.872752,
14.7512,-12.1481,2.09773,-0.0288044,0.00467719,14.1256,-2.09361,-0.490602,0.872168,
14.7525,-12.1534,2.09265,-0.0287547,0.00466656,14.1268,-2.0936,-0.491656,0.871582,
14.7537,-12.1586,2.08757,-0.0287049,0.00465593,14.128,-2.09359,-0.492709,0.870994,
14.755,-12.1638,2.08249,-0.0286551,0.00464529,14.1292,-2.09358,-0.493762,0.870406,
14.7562,-12.169,2.0774,-0.0286053,0.00463465,14.1304,-2.09357,-0.494814,0.869816,
14.7575,-12.1742,2.07231,-0.0285555,0.004624,14.1316,-2.09357,-0.495865,0.869225,
14.7587,-12.1793,2.06722,-0.0285057,0.00461335,14.1328,-2.09356,-0.496916,0.868633,
14.76,-12.1844,2.06212,-0.0284558,0.00460269,14.134,-2.09355,-0.497965,0.868039,
14.7612,-12.1896,2.05702,-0.0284059,0.00459203,14.1352,-2.09354,-0.499014,0.867445,
14.7625,-12.1947,2.05191,-0.0283559,0.00458137,14.1364,-2.09354,-0.500063,0.866849,
14.7637,-12.1997,2.04681,-0.028306,0.0045707,14.1376,-2.09353,-0.50111,0.866252,
14.765,-12.2048,2.04169,-0.028256,0.00456003,14.1388,-2.09352,-0.502157,0.865653,
14.7662,-12.2098,2.03658,-0.028206,0.00454935,14.14,-2.09351,-0.503203,0.865054,
14.7675,-12.2149,2.03146,-0.028156,0.00453867,14.1412,-2.0935,-0.504248,0.864453,
14.7687,-12.2199,2.02634,-0.0281059,0.00452798,14.1424,-2.0935,-0.505293,0.86385,
14.77,-12.2249,2.02121,-0.0280558,0.00451729,14.1436,-2.09349,-0.506336,0.863247,
14.7712,-12.2298,2.01609,-0.0280057,0.00450659,14.1448,-2.09348,-0.50738,0.862642,
14.7725,-12.2348,2.01095,-0.0279556,0.00449589,14.146,-2.09347,-0.508422,0.862037,
14.7737,-12.2397,2.00582,-0.0279054,0.00448519,14.1472,-2.09346,-0.509463,0.86143,
14.775,-12.2447,2.00068,-0.0278552,0.00447448,14.1484,-2.09346,-0.510504,0.860821,
14.7762,-12.2496,1.99554,-0.027805,0.00446377,14.1496,-2.09345,-0.511544,0.860212,
14.7775,-12.2544,1.99039,-0.0277548,0.00445305,14.1508,-2.09344,-0.512583,0.859601,
14.7787,-12.2593,1.98524,-0.0277045,0.00444233,14.152,-2.09343,-0.513622,0.858989,
14.78,-12.2642,1.98009,-0.0276542,0.00443161,14.1532,-2.09342,-0.514659,0.858376,
14.7812,-12.269,1.97493,-0.0276039,0.00442088,14.1544,-2.09342,-0.515696,0.857761,
14.7825,-12.2738,1.96978,-0.0275536,0.00441015,14.1556,-2.09341,-0.516733,0.857146,
14.7837,-12.2786,1.96461,-0.0275032,0.00439941,14.1568,-2.0934,-0.517768,0.856529,
14.785,-12.2834,1.95945,-0.0274529,0.00438867,14.158,-2.09339,-0.518803,0.85591,
14.7862,-12.2881,1.95428,-0.0274025,0.00437793,14.1592,-2.09338,-0.519837,0.855291,
14.7875,-12.2929,1.94911,-0.027352,0.00436718,14.1604,-2.09338,-0.52087,0.85467,
14.7887,-12.2976,1.94393,-0.0273016,0.00435642,14.1616,-2.09337,-0.521902,0.854049,
14.79,-12.3023,1.93875,-0.0272511,0.00434567,14.1628,-2.09336,-0.522934,0.853426,
14.7912,-12.307,1.93357,-0.0272006,0.00433491,14.164,-2.09335,-0.523964,0.852801,
14.7925,-12.3117,1.92838,-0.0271501,0.00432414,14.1652,-2.09334,-0.524994,0.852176,
14.7937,-12.3163,1.92319,-0.0270995,0.00431338,14.1664,-2.09333,-0.526024,0.851549,
14.795,-12.321,1.918,-0.0270489,0.00430261,14.1676,-2.09333,-0.527052,0.850921,
14.7962,-12.3256,1.91281,-0.0269983,0.00429183,14.1688,-2.09332,-0.52808,0.850292,
14.7975,-12.3302,1.90761,-0.0269477,0.00428105,14.17,-2.09331,-0.529107,0.849662,
14.7987,-12.3347,1.9024,-0.0268971,0.00427027,14.1712,-2.0933,-0.530133,0.84903,
14.8,-12.3393,1.8972,-0.0268464,0.00425949,14.1724,-2.09329,-0.531158,0.848398,
14.8012,-12.3439,1.89199,-0.0267957,0.0042487,14.1736,-2.09329,-0.532183,0.847764,
14.8025,-12.3484,1.88678,-0.026745,0.0042379,14.1748,-2.09328,-0.533206,0.847128,
14.8037,-12.3529,1.88156,-0.0266943,0.00422711,14.176,-2.09327,-0.534229,0.846492,
14.805,-12.3574,1.87634,-0.0266435,0.00421631,14.1772,-2.09326,-0.535252,0.845854,
14.8062,-12.3619,1.87112,-0.0265927,0.0042055,14.1784,-2.09325,-0.536273,0.845215,
14.8075,-12.3663,1.8659,-0.0265419,0.0041947,14.1796,-2.09325,-0.537294,0.844575,
14.8087,-12.3707,1.86067,-0.0264911,0.00418389,14.1808,-2.09324,-0.538313,0.843934,
14.81,-12.3752,1.85544,-0.0264402,0.00417307,14.182,-2.09323,-0.539332,0.843292,
14.8112,-12.3796,1.8502,-0.0263894,0.00416226,14.1832,-2.09322,-0.540351,0.842648,
14.8125,-12.3839,1.84497,-0.0263385,0.00415143,14.1844,-2.09321,-0.541368,0.842003,
14.8137,-12.3883,1.83973,-0.0262876,0.00414061,14.1856,-2.0932,-0.542385,0.841357,
14.815,-12.3927,1.83448,-0.0262366,0.00412978,14.1868,-2.0932,-0.543401,0.84071,
14.8162,-12.397,1.82923,-0.0261856,0.00411895,14.188,-2.09319,-0.544416,0.840061,
14.8175,-12.4013,1.82398,-0.0261347,0.00410812,14.1892,-2.09318,-0.54543,0.839412,
14.8187,-12.4056,1.81873,-0.0260836,0.00409728,14.1904,-2.09317,-0.546443,0.838761,
14.82,-12.4099,1.81347,-0.0260326,0.00408644,14.1916,-2.09316,-0.547456,0.838109,
14.8212,-12.4141,1.80821,-0.0259816,0.0040756,14.1928,-2.09315,-0.548468,0.837456,
14.8225,-12.4184,1.80295,-0.0259305,0.00406475,14.194,-2.09315,-0.549479,0.836801,
14.8237,-12.4226,1.79769,-0.0258794,0.00405391,14.1952,-2.09314,-0.550489,0.836146,
14.825,-12.4268,1.79242,-0.0258283,0.00404305,14.1964,-2.09313,-0.551498,0.835489,
14.8262,-12.431,1.78714,-0.0257771,0.0040322,14.1976,-2.09312,-0.552507,0.834831,
14.8275,-12.4351,1.78187,-0.025726,0.00402134,14.1988,-2.09311,-0.553515,0.834171,
14.8287,-12.4393,1.77659,-0.0256748,0.00401048,14.2,-2.09311,-0.554522,0.833511,
14.83,-12.4434,1.77131,-0.0256236,0.00399962,14.2012,-2.0931,-0.555528,0.832849,
14.8312,-12.4475,1.76602,-0.0255723,0.00398875,14.2024,-2.09309,-0.556533,0.832187,
14.8325,-12.4516,1.76074,-0.0255211,0.00397788,14.2036,-2.09308,-0.557538,0.831523,
14.8337,-12.4557,1.75545,-0.0254698,0.00396701,14.2048,-2.09307,-0.558541,0.830857,
14.835,-12.4597,1.75015,-0.0254185,0.00395613,14.206,-2.09306,-0.559544,0.830191,
14.8362,-12.4638,1.74486,-0.0253672,0.00394525,14.2072,-2.09306,-0.560546,0.829524,
14.8375,-12.4678,1.73956,-0.0253159,0.00393437,14.2084,-2.09305,-0.561547,0.828855,
14.8387,-12.4718,1.73425,-0.0252645,0.00392349,14.2096,-2.09304,-0.562548,0.828185,
14.84,-12.4758,1.72895,-0.0252131,0.0039126,14.2108,-2.09303,-0.563547,0.827514,
14.8412,-12.4798,1.72364,-0.0251617,0.00390171,14.212,-2.09302,-0.564546,0.826841,
14.8425,-12.4837,1.71833,-0.0251103,0.00389082,14.2132,-2.09301,-0.565544,0.826168,
14.8437,-12.4876,1.71301,-0.0250589,0.00387993,14.2143,-2.09301,-0.566541,0.825493,
14.845,-12.4915,1.70769,-0.0250074,0.00386903,14.2155,-2.093,-0.567537,0.824818,
14.8462,-12.4954,1.70237,-0.0249559,0.00385813,14.2167,-2.09299,-0.568533,0.824141,
14.8475,-12.4993,1.69705,-0.0249044,0.00384723,14.2179,-2.09298,-0.569527,0.823462,
14.8487,-12.5032,1.69172,-0.0248529,0.00383632,14.2191,-2.09297,-0.570521,0.822783,
14.85,-12.507,1.68639,-0.0248014,0.00382541,14.2203,-2.09296,-0.571514,0.822102,
14.8512,-12.5108,1.68106,-0.0247498,0.0038145,14.2215,-2.09296,-0.572506,0.821421,
14.8525,-12.5146,1.67573,-0.0246982,0.00380359,14.2227,-2.09295,-0.573497,0.820738,
14.8537,-12.5184,1.67039,-0.0246466,0.00379268,14.2239,-2.09294,-0.574487,0.820054,
14.855,-12.5222,1.66505,-0.024595,0.00378176,14.2251,-2.09293,-0.575477,0.819369,
14.8562,-12.5259,1.6597,-0.0245433,0.00377084,14.2263,-2.09292,-0.576466,0.818682,
14.8575,-12.5297,1.65436,-0.0244917,0.00375992,14.2275,-2.09291,-0.577454,0.817995,
14.8587,-12.5334,1.64901,-0.02444,0.003749,14.2287,-2.0929,-0.578441,0.817306,
14.86,-12.5371,1.64365,-0.0243883,0.00373807,14.2299,-2.0929,-0.579427,0.816616,
14.8612,-12.5408,1.6383,-0.0243366,0.00372714,14.2311,-2.09289,-0.580412,0.815925,
14.8625,-12.5444,1.63294,-0.0242848,0.00371621,14.2323,-2.09288,-0.581396,0.815233,
14.8637,-12.5481,1.62758,-0.0242331,0.00370528,14.2335,-2.09287,-0.58238,0.81454,
14.865,-12.5517,1.62221,-0.0241813,0.00369434,14.2347,-2.09286,-0.583363,0.813845,
14.8662,-12.5553,1.61684,-0.0241295,0.00368341,14.2359,-2.09285,-0.584345,0.813149,
14.8675,-12.5589,1.61147,-0.0240776,0.00367247,14.2371,-2.09285,-0.585326,0.812452,
14.8687,-12.5624,1.6061,-0.0240258,0.00366153,14.2383,-2.09284,-0.586306,0.811754,
